timestamp,timestamp_local,sn,rh,temp,lat,lon,device_state,pm1,pm25,pm10,co,no,no2,o3,co2
2023-10-17T00:17:25Z,2023-10-16T20:17:25Z,MOD-00353,36,24.3,39.9559,-75.18598,ACTIVE,0.444,0.447,0.659,424.269,3.703,9.935,22.793,
2023-10-17T00:16:25Z,2023-10-16T20:16:25Z,MOD-00353,36,24.3,39.9559,-75.18598,ACTIVE,0.575,0.584,0.584,420.574,3.706,9.935,22.793,
2023-10-17T00:15:25Z,2023-10-16T20:15:25Z,MOD-00353,36,24.3,39.9559,-75.18598,ACTIVE,0.361,0.376,0.376,420.985,3.698,9.935,22.793,
2023-10-17T00:14:25Z,2023-10-16T20:14:25Z,MOD-00353,36,24.3,39.9559,-75.18598,ACTIVE,0.308,0.311,0.311,427.143,3.701,8.269,22.521,
2023-10-17T00:13:25Z,2023-10-16T20:13:25Z,MOD-00353,36,24.3,39.9559,-75.18598,ACTIVE,0.416,0.478,0.478,416.88,3.706,9.935,22.793,
2023-10-17T00:12:25Z,2023-10-16T20:12:25Z,MOD-00353,36,24.3,39.9559,-75.18598,ACTIVE,0.388,0.4,0.4,418.522,3.698,10.206,22.521,
2023-10-17T00:11:25Z,2023-10-16T20:11:25Z,MOD-00353,36,24.3,39.9559,-75.18598,ACTIVE,0.304,0.327,0.327,417.701,3.703,8.269,22.793,
2023-10-17T00:10:25Z,2023-10-16T20:10:25Z,MOD-00353,36,24.3,39.9559,-75.18598,ACTIVE,0.389,0.452,0.452,424.269,3.706,8.04,23.064,
2023-10-17T00:09:25Z,2023-10-16T20:09:25Z,MOD-00353,36,24.3,39.9559,-75.18598,ACTIVE,0.459,0.469,0.469,417.29,3.703,10.206,23.064,
2023-10-17T00:08:25Z,2023-10-16T20:08:25Z,MOD-00353,36,24.3,39.9559,-75.18598,ACTIVE,0.417,0.42,0.42,418.522,3.701,8.04,23.064,
2023-10-17T00:07:25Z,2023-10-16T20:07:25Z,MOD-00353,36,24.3,39.9559,-75.18598,ACTIVE,0.464,0.542,0.542,420.574,3.703,10.206,22.521,
2023-10-17T00:06:25Z,2023-10-16T20:06:25Z,MOD-00353,36,24.3,39.9559,-75.18598,ACTIVE,0.552,0.552,0.552,416.88,3.703,10.206,22.521,
2023-10-17T00:05:25Z,2023-10-16T20:05:25Z,MOD-00353,36,24.3,39.9559,-75.18598,ACTIVE,0.457,0.516,0.516,415.648,3.701,8.04,22.521,
2023-10-17T00:04:25Z,2023-10-16T20:04:25Z,MOD-00353,36,24.3,39.9559,-75.18598,ACTIVE,0.57,0.57,0.57,421.806,3.698,10.977,22.521,
2023-10-17T00:03:25Z,2023-10-16T20:03:25Z,MOD-00353,36,24.3,39.9559,-75.18598,ACTIVE,0.503,0.531,0.531,418.932,3.701,8.269,23.064,
2023-10-17T00:02:25Z,2023-10-16T20:02:25Z,MOD-00353,36,24.3,39.9559,-75.18598,ACTIVE,0.512,0.524,0.524,416.88,3.703,8.269,23.064,
2023-10-17T00:01:25Z,2023-10-16T20:01:25Z,MOD-00353,36,24.3,39.9559,-75.18598,ACTIVE,0.396,0.396,0.396,414.417,3.701,8.04,23.064,
2023-10-17T00:00:25Z,2023-10-16T20:00:25Z,MOD-00353,36,24.3,39.9559,-75.18598,ACTIVE,0.364,0.391,0.391,420.164,3.709,8.269,22.521,
2023-10-16T23:59:25Z,2023-10-16T19:59:25Z,MOD-00353,36,24.3,39.9559,-75.18598,ACTIVE,0.434,0.444,0.444,413.596,3.701,9.935,23.064,
2023-10-16T23:58:25Z,2023-10-16T19:58:25Z,MOD-00353,36,24.3,39.9559,-75.18598,ACTIVE,0.575,0.575,0.575,423.037,3.698,9.935,22.25,
2023-10-16T23:57:25Z,2023-10-16T19:57:25Z,MOD-00353,36,24.3,39.9559,-75.18598,ACTIVE,0.336,0.367,0.367,417.29,3.706,8.04,22.521,
2023-10-16T23:56:25Z,2023-10-16T19:56:25Z,MOD-00353,36,24.3,39.9559,-75.18598,ACTIVE,0.399,0.402,0.402,416.469,3.701,9.935,22.793,
2023-10-16T23:55:25Z,2023-10-16T19:55:25Z,MOD-00353,36,24.3,39.9559,-75.18598,ACTIVE,0.414,0.414,0.414,422.627,3.703,9.935,22.793,
2023-10-16T23:54:25Z,2023-10-16T19:54:25Z,MOD-00353,36,24.3,39.9559,-75.18598,ACTIVE,0.498,0.498,0.498,420.164,3.709,9.935,22.521,
2023-10-16T23:53:25Z,2023-10-16T19:53:25Z,MOD-00353,36,24.2,39.9559,-75.18598,ACTIVE,0.272,0.309,0.309,414.309,3.7,7.9,22.773,
2023-10-16T23:52:25Z,2023-10-16T19:52:25Z,MOD-00353,36,24.3,39.9559,-75.18598,ACTIVE,0.308,0.38,0.38,411.133,3.701,9.935,22.521,
2023-10-16T23:51:25Z,2023-10-16T19:51:25Z,MOD-00353,36,24.2,39.9559,-75.18598,ACTIVE,0.49,0.502,0.502,421.287,3.703,8.123,23.044,
2023-10-16T23:50:25Z,2023-10-16T19:50:25Z,MOD-00353,36,24.2,39.9559,-75.18598,ACTIVE,0.35,0.365,0.365,416.361,3.694,9.916,22.501,
2023-10-16T23:49:25Z,2023-10-16T19:49:25Z,MOD-00353,36,24.2,39.9559,-75.18598,ACTIVE,0.57,0.588,0.588,413.077,3.698,9.916,22.773,
2023-10-16T23:48:25Z,2023-10-16T19:48:25Z,MOD-00353,36,24.2,39.9559,-75.18598,ACTIVE,0.365,0.376,0.376,416.361,3.7,7.9,22.501,
2023-10-16T23:47:25Z,2023-10-16T19:47:25Z,MOD-00353,36,24.2,39.9559,-75.18598,ACTIVE,0.263,0.266,0.266,416.361,3.7,7.69,23.044,
2023-10-16T23:46:25Z,2023-10-16T19:46:25Z,MOD-00353,36,24.2,39.9559,-75.18598,ACTIVE,0.474,0.495,0.495,421.698,3.694,8.123,22.773,
2023-10-16T23:45:25Z,2023-10-16T19:45:25Z,MOD-00353,36,24.2,39.9559,-75.18598,ACTIVE,0.456,0.472,0.472,414.719,3.698,7.9,23.044,
2023-10-16T23:44:25Z,2023-10-16T19:44:25Z,MOD-00353,36.1,24.2,39.9559,-75.18598,ACTIVE,0.398,0.398,0.398,419.164,3.702,7.674,23.285,
2023-10-16T23:43:25Z,2023-10-16T19:43:25Z,MOD-00353,36,24.2,39.9559,-75.18598,ACTIVE,0.457,0.457,0.457,420.466,3.696,9.916,22.501,
2023-10-16T23:42:25Z,2023-10-16T19:42:25Z,MOD-00353,36.1,24.2,39.9559,-75.18598,ACTIVE,0.532,0.567,0.567,417.522,3.704,7.878,23.013,
2023-10-16T23:41:25Z,2023-10-16T19:41:25Z,MOD-00353,36.1,24.2,39.9559,-75.18598,ACTIVE,0.28,0.368,0.42,411.775,3.702,8.066,22.741,
2023-10-16T23:40:25Z,2023-10-16T19:40:25Z,MOD-00353,36.1,24.2,39.9559,-75.18598,ACTIVE,0.536,0.609,0.713,417.111,3.697,7.878,22.741,
2023-10-16T23:39:25Z,2023-10-16T19:39:25Z,MOD-00353,36.1,24.2,39.9559,-75.18598,ACTIVE,0.452,0.452,0.452,415.469,3.702,8.066,22.197,
2023-10-16T23:38:25Z,2023-10-16T19:38:25Z,MOD-00353,36.1,24.2,39.9559,-75.18598,ACTIVE,0.369,0.372,0.372,417.111,3.697,7.878,23.013,
2023-10-16T23:37:25Z,2023-10-16T19:37:25Z,MOD-00353,36.1,24.2,39.9559,-75.18598,ACTIVE,0.559,0.626,0.679,419.574,3.699,7.878,23.013,
2023-10-16T23:36:25Z,2023-10-16T19:36:25Z,MOD-00353,36.1,24.2,39.9559,-75.18598,ACTIVE,0.559,0.589,0.589,417.111,3.697,7.674,23.013,
2023-10-16T23:35:25Z,2023-10-16T19:35:25Z,MOD-00353,36.1,24.2,39.9559,-75.18598,ACTIVE,0.406,0.45,0.505,415.88,3.699,7.674,22.469,
2023-10-16T23:34:25Z,2023-10-16T19:34:25Z,MOD-00353,36.1,24.2,39.9559,-75.18598,ACTIVE,0.285,0.285,0.285,409.312,3.699,8.066,22.741,
2023-10-16T23:33:25Z,2023-10-16T19:33:25Z,MOD-00353,36.1,24.2,39.9559,-75.18598,ACTIVE,0.518,0.518,0.73,410.133,3.699,8.066,22.741,
2023-10-16T23:32:25Z,2023-10-16T19:32:25Z,MOD-00353,36.1,24.2,39.9559,-75.18598,ACTIVE,0.373,0.399,0.399,417.932,3.699,7.486,22.469,
2023-10-16T23:31:25Z,2023-10-16T19:31:25Z,MOD-00353,36.1,24.2,39.9559,-75.18598,ACTIVE,0.398,0.408,0.408,417.111,3.702,8.066,22.741,
2023-10-16T23:30:25Z,2023-10-16T19:30:25Z,MOD-00353,36.1,24.2,39.9559,-75.18598,ACTIVE,0.529,0.529,0.529,415.469,3.695,8.066,22.741,
2023-10-16T23:29:25Z,2023-10-16T19:29:25Z,MOD-00353,36.1,24.2,39.9559,-75.18598,ACTIVE,0.385,0.397,0.397,414.648,3.697,7.878,23.556,
2023-10-16T23:28:25Z,2023-10-16T19:28:25Z,MOD-00353,36.1,24.2,39.9559,-75.18598,ACTIVE,0.618,0.621,0.621,417.111,3.704,7.878,23.013,
2023-10-16T23:27:25Z,2023-10-16T19:27:25Z,MOD-00353,36.1,24.2,39.9559,-75.18598,ACTIVE,0.421,0.442,0.442,414.238,3.695,7.674,23.013,
2023-10-16T23:26:25Z,2023-10-16T19:26:25Z,MOD-00353,36.1,24.2,39.9559,-75.18598,ACTIVE,0.347,0.368,0.368,408.08,3.697,7.878,23.013,
2023-10-16T23:25:25Z,2023-10-16T19:25:25Z,MOD-00353,36.1,24.2,39.9559,-75.18598,ACTIVE,0.59,0.641,0.738,419.574,3.699,8.066,22.741,
2023-10-16T23:24:25Z,2023-10-16T19:24:25Z,MOD-00353,36.1,24.2,39.9559,-75.18598,ACTIVE,0.399,0.41,0.41,414.238,3.697,7.878,22.469,
2023-10-16T23:23:25Z,2023-10-16T19:23:25Z,MOD-00353,36.1,24.2,39.9559,-75.18598,ACTIVE,0.285,0.294,0.294,413.417,3.699,10.672,22.741,
2023-10-16T23:22:25Z,2023-10-16T19:22:25Z,MOD-00353,36.1,24.2,39.9559,-75.18598,ACTIVE,0.403,0.46,0.46,415.469,3.702,7.486,23.013,
2023-10-16T23:21:25Z,2023-10-16T19:21:25Z,MOD-00353,36.1,24.2,39.9559,-75.18598,ACTIVE,0.394,0.45,0.45,417.522,3.699,7.878,23.285,
2023-10-16T23:20:25Z,2023-10-16T19:20:25Z,MOD-00353,36.1,24.2,39.9559,-75.18598,ACTIVE,0.335,0.347,0.347,416.29,3.697,7.878,22.741,
2023-10-16T23:19:25Z,2023-10-16T19:19:25Z,MOD-00353,36.1,24.2,39.9559,-75.18598,ACTIVE,0.496,0.507,0.507,412.596,3.697,10.672,23.013,
2023-10-16T23:18:25Z,2023-10-16T19:18:25Z,MOD-00353,36.1,24.1,39.9559,-75.18598,ACTIVE,0.557,0.569,0.569,410.025,3.694,9.073,22.993,
2023-10-16T23:17:25Z,2023-10-16T19:17:25Z,MOD-00353,36.1,24.2,39.9559,-75.18598,ACTIVE,0.36,0.363,0.363,415.469,3.697,7.878,23.013,
2023-10-16T23:16:25Z,2023-10-16T19:16:25Z,MOD-00353,36.2,24.1,39.9559,-75.18598,ACTIVE,0.475,0.475,0.475,412.006,2.742,7.439,22.689,
2023-10-16T23:15:25Z,2023-10-16T19:15:25Z,MOD-00353,36.2,24.1,39.9559,-75.18598,ACTIVE,0.407,0.416,0.416,412.827,3.702,7.439,22.689,
2023-10-16T23:14:25Z,2023-10-16T19:14:25Z,MOD-00353,36.2,24.1,39.9559,-75.18598,ACTIVE,0.432,0.441,0.441,416.932,3.695,8.131,22.961,
2023-10-16T23:13:25Z,2023-10-16T19:13:25Z,MOD-00353,36.2,24.1,39.9559,-75.18598,ACTIVE,0.538,0.547,0.547,416.522,3.695,7.139,23.233,
2023-10-16T23:12:25Z,2023-10-16T19:12:25Z,MOD-00353,36.2,24.1,39.9559,-75.18598,ACTIVE,0.28,0.387,0.485,410.364,3.695,8.131,22.689,
2023-10-16T23:11:25Z,2023-10-16T19:11:25Z,MOD-00353,36.2,24.1,39.9559,-75.18598,ACTIVE,0.475,0.517,0.566,411.596,3.697,7.139,22.961,
2023-10-16T23:10:25Z,2023-10-16T19:10:25Z,MOD-00353,36.2,24.1,39.9559,-75.18598,ACTIVE,0.383,0.409,0.604,412.827,3.695,7.943,23.233,
2023-10-16T23:09:25Z,2023-10-16T19:09:25Z,MOD-00353,36.2,24.1,39.9559,-75.18598,ACTIVE,0.462,0.516,0.616,416.111,3.697,7.943,22.689,
2023-10-16T23:08:25Z,2023-10-16T19:08:25Z,MOD-00353,36.2,24.1,39.9559,-75.18598,ACTIVE,0.384,0.384,0.384,412.006,3.695,7.943,22.961,
2023-10-16T23:07:25Z,2023-10-16T19:07:25Z,MOD-00353,36.2,24.1,39.9559,-75.18598,ACTIVE,0.509,0.521,0.521,414.059,2.745,7.139,22.961,
2023-10-16T23:06:25Z,2023-10-16T19:06:25Z,MOD-00353,36.2,24.1,39.9559,-75.18598,ACTIVE,0.332,0.358,0.407,410.364,3.697,10.418,22.689,
2023-10-16T23:05:25Z,2023-10-16T19:05:25Z,MOD-00353,36.2,24.1,39.9559,-75.18598,ACTIVE,0.42,0.425,0.425,411.596,3.7,7.439,22.961,
2023-10-16T23:04:25Z,2023-10-16T19:04:25Z,MOD-00353,36.2,24.1,39.9559,-75.18598,ACTIVE,0.505,0.558,0.609,412.417,2.742,7.139,22.961,
2023-10-16T23:03:25Z,2023-10-16T19:03:25Z,MOD-00353,36.2,24.1,39.9559,-75.18598,ACTIVE,0.467,0.479,0.479,411.185,3.695,8.131,23.233,
2023-10-16T23:02:25Z,2023-10-16T19:02:25Z,MOD-00353,36.2,24.1,39.9559,-75.18598,ACTIVE,0.378,0.407,0.458,414.88,2.745,7.943,22.961,
2023-10-16T23:01:25Z,2023-10-16T19:01:25Z,MOD-00353,36.2,24.1,39.9559,-75.18598,ACTIVE,0.632,0.662,0.662,414.88,3.695,7.943,22.961,
2023-10-16T23:00:25Z,2023-10-16T19:00:25Z,MOD-00353,36.2,24.1,39.9559,-75.18598,ACTIVE,0.671,0.696,0.696,408.312,2.745,7.439,22.961,
2023-10-16T22:59:25Z,2023-10-16T18:59:25Z,MOD-00353,36.2,24.1,39.9559,-75.18598,ACTIVE,0.428,0.431,0.431,407.08,2.742,8.131,22.961,
2023-10-16T22:58:25Z,2023-10-16T18:58:25Z,MOD-00353,36.3,24.1,39.9559,-75.18598,ACTIVE,0.366,0.366,0.366,412.346,3.698,7.218,22.929,
2023-10-16T22:57:25Z,2023-10-16T18:57:25Z,MOD-00353,36.3,24.1,39.9559,-75.18598,ACTIVE,0.554,0.591,0.591,414.398,2.748,7.971,22.929,
2023-10-16T22:56:25Z,2023-10-16T18:56:25Z,MOD-00353,36.2,24.1,39.9559,-75.18598,ACTIVE,0.679,0.717,0.768,410.775,3.695,7.439,23.233,
2023-10-16T22:55:25Z,2023-10-16T18:55:25Z,MOD-00353,36.3,24.1,39.9559,-75.18598,ACTIVE,0.47,0.495,0.495,413.577,2.745,7.218,23.474,
2023-10-16T22:54:25Z,2023-10-16T18:54:25Z,MOD-00353,36.3,24.1,39.9559,-75.18598,ACTIVE,0.393,0.418,0.418,411.525,2.745,7.971,23.202,
2023-10-16T22:53:25Z,2023-10-16T18:53:25Z,MOD-00353,36.3,24.1,39.9559,-75.18598,ACTIVE,0.468,0.535,2.576,415.219,2.742,7.971,22.929,
2023-10-16T22:52:25Z,2023-10-16T18:52:25Z,MOD-00353,36.3,24.1,39.9559,-75.18598,ACTIVE,0.33,0.355,0.405,414.398,3.701,7.06,22.929,
2023-10-16T22:51:25Z,2023-10-16T18:51:25Z,MOD-00353,36.3,24,39.9559,-75.18598,ACTIVE,0.351,0.379,0.428,412.238,2.746,7.214,22.637,
2023-10-16T22:50:25Z,2023-10-16T18:50:25Z,MOD-00353,36.3,24.1,39.9559,-75.18598,ACTIVE,0.532,0.534,0.534,413.988,2.742,7.376,22.929,
2023-10-16T22:49:25Z,2023-10-16T18:49:25Z,MOD-00353,36.3,24.1,39.9559,-75.18598,ACTIVE,0.436,0.436,0.436,413.577,2.748,7.971,23.202,
2023-10-16T22:48:25Z,2023-10-16T18:48:25Z,MOD-00353,36.3,24,39.9559,-75.18598,ACTIVE,0.407,0.407,0.407,410.596,2.746,7.05,23.182,
2023-10-16T22:47:25Z,2023-10-16T18:47:25Z,MOD-00353,36.3,24,39.9559,-75.18598,ACTIVE,0.554,0.582,0.582,413.059,2.743,9.598,23.455,
2023-10-16T22:46:25Z,2023-10-16T18:46:25Z,MOD-00353,36.3,24,39.9559,-75.18598,ACTIVE,0.353,0.362,0.362,414.29,2.74,7.214,22.91,
2023-10-16T22:45:25Z,2023-10-16T18:45:25Z,MOD-00353,36.3,24,39.9559,-75.18598,ACTIVE,0.405,0.431,0.648,410.185,2.74,7.801,23.455,
2023-10-16T22:44:25Z,2023-10-16T18:44:25Z,MOD-00353,36.3,24,39.9559,-75.18598,ACTIVE,0.615,0.615,0.615,413.469,2.74,7.801,23.182,
2023-10-16T22:43:25Z,2023-10-16T18:43:25Z,MOD-00353,36.3,24,39.9559,-75.18598,ACTIVE,0.466,0.466,0.466,418.395,2.743,7.801,23.182,
2023-10-16T22:42:25Z,2023-10-16T18:42:25Z,MOD-00353,36.3,24,39.9559,-75.18598,ACTIVE,0.421,0.449,0.449,413.88,2.746,7.801,23.182,
2023-10-16T22:41:25Z,2023-10-16T18:41:25Z,MOD-00353,36.3,24,39.9559,-75.18598,ACTIVE,0.486,0.486,0.486,410.185,2.74,7.214,23.182,
2023-10-16T22:40:25Z,2023-10-16T18:40:25Z,MOD-00353,36.3,24,39.9559,-75.18598,ACTIVE,0.635,0.654,0.654,406.901,2.746,7.801,23.728,
2023-10-16T22:39:25Z,2023-10-16T18:39:25Z,MOD-00353,36.4,24,39.9559,-75.18598,ACTIVE,0.553,0.563,0.563,416.682,2.738,8.509,23.424,
2023-10-16T22:38:25Z,2023-10-16T18:38:25Z,MOD-00353,36.4,24,39.9559,-75.18598,ACTIVE,0.309,0.314,0.314,413.809,2.743,7.247,23.697,
2023-10-16T22:37:25Z,2023-10-16T18:37:25Z,MOD-00353,36.4,24,39.9559,-75.18598,ACTIVE,0.49,0.535,0.585,411.346,2.743,7.855,23.424,
2023-10-16T22:36:25Z,2023-10-16T18:36:25Z,MOD-00353,36.4,24,39.9559,-75.18598,ACTIVE,0.534,0.57,0.57,410.935,2.749,7.247,23.151,
2023-10-16T22:35:25Z,2023-10-16T18:35:25Z,MOD-00353,36.4,24,39.9559,-75.18598,ACTIVE,0.637,0.662,0.662,413.809,2.74,8.509,23.151,
2023-10-16T22:34:25Z,2023-10-16T18:34:25Z,MOD-00353,36.4,24,39.9559,-75.18598,ACTIVE,0.486,0.495,0.495,409.293,2.743,7.855,23.151,
2023-10-16T22:33:25Z,2023-10-16T18:33:25Z,MOD-00353,36.4,24,39.9559,-75.18598,ACTIVE,0.477,0.486,0.486,408.883,2.74,7.247,23.424,
2023-10-16T22:32:25Z,2023-10-16T18:32:25Z,MOD-00353,36.4,24,39.9559,-75.18598,ACTIVE,0.328,0.341,0.341,413.809,2.743,7.247,23.697,
2023-10-16T22:31:25Z,2023-10-16T18:31:25Z,MOD-00353,36.4,24,39.9559,-75.18598,ACTIVE,0.454,0.454,0.454,412.577,2.743,7.247,23.697,
2023-10-16T22:30:25Z,2023-10-16T18:30:25Z,MOD-00353,36.4,24,39.9559,-75.18598,ACTIVE,0.446,0.449,0.449,409.704,2.738,7.855,23.424,
2023-10-16T22:29:25Z,2023-10-16T18:29:25Z,MOD-00353,36.4,24,39.9559,-75.18598,ACTIVE,0.342,0.397,0.397,418.324,2.743,7.247,23.424,
2023-10-16T22:28:25Z,2023-10-16T18:28:25Z,MOD-00353,36.4,24,39.9559,-75.18598,ACTIVE,0.477,0.477,0.477,413.809,2.743,10.403,23.97,
2023-10-16T22:27:25Z,2023-10-16T18:27:25Z,MOD-00353,36.5,24,39.9559,-75.18598,ACTIVE,0.26,0.269,0.269,411.685,2.74,7.764,23.665,
2023-10-16T22:26:25Z,2023-10-16T18:26:25Z,MOD-00353,36.4,24,39.9559,-75.18598,ACTIVE,0.436,0.464,0.517,410.114,2.738,6.988,24.243,
2023-10-16T22:25:25Z,2023-10-16T18:25:25Z,MOD-00353,36.4,24,39.9559,-75.18598,ACTIVE,0.547,0.547,0.547,415.04,2.743,10.579,23.424,
2023-10-16T22:24:25Z,2023-10-16T18:24:25Z,MOD-00353,36.4,24,39.9559,-75.18598,ACTIVE,0.651,0.664,0.664,411.346,2.743,7.247,23.697,
2023-10-16T22:23:25Z,2023-10-16T18:23:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.578,0.614,0.666,414.04,2.736,7.177,23.92,
2023-10-16T22:22:25Z,2023-10-16T18:22:25Z,MOD-00353,36.5,24,39.9559,-75.18598,ACTIVE,0.387,0.435,0.487,413.327,2.743,7.147,23.939,
2023-10-16T22:21:25Z,2023-10-16T18:21:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.581,0.67,0.67,411.988,2.741,7.913,23.373,
2023-10-16T22:20:25Z,2023-10-16T18:20:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.384,0.384,0.384,409.935,2.736,6.953,24.193,
2023-10-16T22:19:25Z,2023-10-16T18:19:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.639,0.649,0.649,412.398,2.736,7.177,23.92,
2023-10-16T22:18:25Z,2023-10-16T18:18:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.337,0.34,0.34,418.556,2.741,7.913,23.92,
2023-10-16T22:17:25Z,2023-10-16T18:17:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.366,0.366,0.366,414.04,2.741,10.399,23.92,
2023-10-16T22:16:25Z,2023-10-16T18:16:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.429,0.463,0.463,412.398,2.736,7.177,24.193,
2023-10-16T22:15:25Z,2023-10-16T18:15:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.429,0.447,0.447,411.167,2.738,7.913,23.92,
2023-10-16T22:14:25Z,2023-10-16T18:14:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.495,0.495,0.495,414.04,2.741,7.913,23.92,
2023-10-16T22:13:25Z,2023-10-16T18:13:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.484,0.486,0.486,412.809,2.738,7.177,24.467,
2023-10-16T22:12:25Z,2023-10-16T18:12:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.533,0.564,0.564,412.809,2.744,7.177,23.92,
2023-10-16T22:11:25Z,2023-10-16T18:11:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.404,0.437,0.437,411.167,2.736,7.177,24.193,
2023-10-16T22:10:25Z,2023-10-16T18:10:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.406,0.474,0.474,414.451,2.733,7.913,24.193,
2023-10-16T22:09:25Z,2023-10-16T18:09:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.504,0.604,0.654,413.219,2.736,7.913,24.193,
2023-10-16T22:08:25Z,2023-10-16T18:08:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.522,0.563,0.563,413.63,2.741,7.177,24.193,
2023-10-16T22:07:25Z,2023-10-16T18:07:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.51,0.537,0.537,419.377,2.736,7.177,24.467,
2023-10-16T22:06:25Z,2023-10-16T18:06:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.56,0.576,0.576,413.219,2.741,7.063,24.467,
2023-10-16T22:05:25Z,2023-10-16T18:05:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.347,0.427,0.525,411.577,2.738,7.177,24.74,
2023-10-16T22:04:25Z,2023-10-16T18:04:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.458,0.484,0.533,415.272,2.738,7.913,24.467,
2023-10-16T22:03:25Z,2023-10-16T18:03:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.432,0.443,0.443,411.167,2.736,7.913,25.287,
2023-10-16T22:02:25Z,2023-10-16T18:02:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.664,0.713,0.713,415.272,2.736,7.913,24.74,
2023-10-16T22:01:25Z,2023-10-16T18:01:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.369,0.46,0.554,410.346,2.744,8.456,24.74,
2023-10-16T22:00:25Z,2023-10-16T18:00:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.549,0.552,0.552,411.577,2.741,7.177,25.013,
2023-10-16T21:59:25Z,2023-10-16T17:59:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.55,0.555,0.555,420.609,2.741,7.913,24.74,
2023-10-16T21:58:25Z,2023-10-16T17:58:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.419,0.45,0.645,409.525,2.738,7.063,25.013,
2023-10-16T21:57:25Z,2023-10-16T17:57:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.537,0.537,0.537,407.883,2.741,7.913,25.013,
2023-10-16T21:56:25Z,2023-10-16T17:56:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.485,0.49,0.49,417.735,2.744,8.456,25.013,
2023-10-16T21:55:25Z,2023-10-16T17:55:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.415,0.42,0.42,410.756,2.738,7.177,24.74,
2023-10-16T21:54:25Z,2023-10-16T17:54:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.468,0.479,0.479,407.062,2.738,8.456,24.74,
2023-10-16T21:53:25Z,2023-10-16T17:53:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.388,0.413,0.656,418.556,2.738,6.953,25.013,
2023-10-16T21:52:25Z,2023-10-16T17:52:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.572,0.574,0.574,414.451,2.744,7.063,25.287,
2023-10-16T21:51:25Z,2023-10-16T17:51:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.359,0.368,0.368,414.04,2.738,8.456,24.193,
2023-10-16T21:50:25Z,2023-10-16T17:50:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.639,0.657,0.657,411.167,2.741,7.177,25.287,
2023-10-16T21:49:25Z,2023-10-16T17:49:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.432,0.444,0.444,418.145,2.736,8.456,25.013,
2023-10-16T21:48:25Z,2023-10-16T17:48:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.457,0.492,0.9,413.219,2.744,7.063,24.74,
2023-10-16T21:47:25Z,2023-10-16T17:47:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.455,0.457,0.457,413.219,2.738,7.063,25.287,
2023-10-16T21:46:25Z,2023-10-16T17:46:25Z,MOD-00353,36.5,23.9,39.9559,-75.18598,ACTIVE,0.438,0.446,0.446,418.967,2.738,8.456,24.467,
